,gbifKey
43734,3152595
43735,3153568
43736,3153883
43737,3154110
43738,3154526
43739,3154667
43740,3164999
43741,3173082
43742,3176957
43743,3189634
43744,3189834
43745,3234286
43746,3234384
43747,3606712
43748,3608610
43749,3648150
43750,3659147
43751,3697240
43752,3697768
43753,3701252
43754,3714283
43755,3751042
43756,3751511
43757,3764274
43758,3765141
43759,3778686
43760,3787135
43761,3855782
43762,3867776
43763,3868511
43764,3871107
43765,3939211
43766,3993153
43767,4004190
43768,4028623
43769,4031115
43770,4031564
43771,4039464
43772,4047722
43773,4053180
43774,4055933
43775,4079572
43776,4083092
43777,4101069
43778,4101680
43779,4107809
43780,4133116
43781,4144229
43782,4148015
43783,4160323
43784,4177277
43785,4178119
43786,4181067
43787,4194050
43788,4256719
43789,4257197
43790,5272205
43791,5282327
43792,5286378
43793,5306185
43794,5312126
43795,5315582
43796,5327588
43797,5327663
43798,5327812
43799,5329609
43800,5334123
43801,5338139
43802,5338915
43803,5354045
43804,5371450
43805,5377996
43806,5378605
43807,5380655
43808,5401583
43809,5407101
43810,5419154
43811,5533354
43812,5534315
43813,5564440
43814,5567068
43815,5602050
43816,5639057
43817,5669205
43818,5833717
43819,6784728
43820,7069664
43821,7262513
43822,7278591
43823,7285218
43824,7308815
43825,7317461
43826,7322911
43827,7376077
43828,7661744
43829,7671131
43830,7823978
43831,7846179
43832,8030065
43833,8091032
43834,8165470
43835,8217447
43836,8320484
43837,8491626
43838,8689969
43839,9033469
43840,9278945
43841,9470909
43842,9682933
43843,9698504
43844,10842006
43845,2643536
43846,2648391
43847,2650936
43848,2651639
43849,2656308
43850,2657164
43851,2668258
43852,2668282
43853,2669483
43854,2673092
43855,2677771
43856,2680881
43857,2681758
43858,2682326
43859,2705090
43860,2712366
43861,2717522
43862,2764812
43863,2765939
43864,2795582
43865,2797869
43866,2811545
43867,2811667
43868,2817460
43869,2825500
43870,2825633
43871,2844013
43872,2873796
43873,2889949
43874,2905918
43875,2907572
43876,2910381
43877,2913368
43878,2917463
43879,2922182
43880,2924450
43881,2924496
43882,2925458
43883,2952785
43884,2958456
43885,2972897
43886,2979474
43887,3037188
43888,3060438
43889,3063618
43890,3063668
43891,3075317
43892,3080834
43893,3111797
43894,3152150
43895,3152658
43896,3152763
43897,3155207
43898,3156960
43899,3173084
43900,3189388
43901,3571503
43902,3572403
43903,3600526
43904,3624321
43905,3648876
43906,3659600
43907,3660280
43908,3698363
43909,3723198
43910,3743144
43911,3745289
43912,3749243
43913,3751798
43914,3769752
43915,3789992
43916,3822688
43917,3823885
43918,3848548
43919,3851975
43920,3882065
43921,3931978
43922,4020449
43923,4028876
43924,4029008
43925,4042683
43926,4047734
43927,4101618
43928,4145250
43929,4145704
43930,4151985
43931,4158764
43932,4165920
43933,4167273
43934,4178077
43935,4180294
43936,4204751
43937,4275168
43938,5283909
43939,5301552
43940,5302017
43941,5302201
43942,5303563
43943,5316607
43944,5327243
43945,5383043
43946,5383208
43947,5405002
43948,5416109
43949,5527770
43950,5529475
43951,5558447
43952,5570056
43953,5577841
43954,5579411
43955,5589661
43956,5615466
43957,5635643
43958,5651990
43959,5654886
43960,6435054
43961,7219248
43962,7263566
43963,7286432
43964,7296991
43965,7302574
43966,7310460
43967,7322187
43968,7412447
43969,7498813
43970,7561195
43971,7601584
43972,7722006
43973,7747804
43974,7783942
43975,7810516
43976,7815757
43977,7944573
43978,7991630
43979,8039569
43980,8174900
43981,8242906
43982,8252079
43983,8428551
43984,8544796
43985,8674184
43986,9017543
43987,9117221
43988,9333949
43989,9690691
43990,7699
43991,2670246
43992,2673621
43993,2687854
43994,2690472
43995,2729707
43996,2734874
43997,2736583
43998,2737430
43999,2815051
44000,2815115
44001,2815327
44002,2817380
44003,2824097
44004,2829831
44005,2868270
44006,2868280
44007,2902990
44008,2903567
44009,2919502
44010,2920191
44011,2920299
44012,2922143
44013,2956565
44014,2962028
44015,2968891
44016,3042784
44017,3080696
44018,3085074
44019,3150814
44020,3156400
44021,3172441
44022,3180866
44023,3184459
44024,3574946
44025,3591781
44026,3591856
44027,3597164
44028,3605203
44029,3607193
44030,3607435
44031,3617865
44032,3643590
44033,3647190
44034,3657937
44035,3660316
44036,3662617
44037,3678453
44038,3747704
44039,3829341
44040,3829599
44041,3849562
44042,3858370
44043,3861873
44044,3864227
44045,3871195
44046,3994158
44047,4011364
44048,4015180
44049,4047950
44050,4050954
44051,4051211
44052,4071415
44053,4083659
44054,4086664
44055,4145766
44056,4155327
44057,4157190
44058,4160191
44059,4164094
44060,4182669
44061,4204774
44062,4257047
44063,4934732
44064,5283917
44065,5312779
44066,5312889
44067,5317365
44068,5322827
44069,5330385
44070,5338197
44071,5341492
44072,5350272
44073,5361830
44074,5377997
44075,5381685
44076,5383516
44077,5418923
44078,5533710
44079,5536032
44080,5558589
44081,5558713
44082,5567121
44083,5572564
44084,5572601
44085,5597865
44086,5600907
44087,5601540
44088,5615524
44089,5645841
44090,5677441
44091,7279053
44092,7286764
44093,7287606
44094,7289342
44095,7290991
44096,7296145
44097,7397141
44098,7408663
44099,7497392
44100,7596402
44101,7621903
44102,7664935
44103,7700031
44104,7725709
44105,7728392
44106,7762353
44107,7778189
44108,7809022
44109,7826576
44110,7844609
44111,7847711
44112,8001739
44113,8032351
44114,8141337
44115,8163340
44116,8232155
44117,8241272
44118,8322982
44119,8342750
44120,8492591
44121,8615316
44122,8766366
44123,8995472
44124,9621654
44125,10709732
44126,10946040
44127,11115344
44128,6684
44129,2643052
44130,2643288
44131,2656638
44132,2665246
44133,2673058
44134,2675983
44135,2678202
44136,2678877
44137,2680448
44138,2704068
44139,2706129
44140,2708266
44141,2710110
44142,2735036
44143,2740078
44144,2756698
44145,2802861
44146,2811720
44147,2813599
44148,2838503
44149,2842526
44150,2846913
44151,2850416
44152,2869233
44153,2877575
44154,2884556
44155,2886425
44156,2899798
44157,2906961
44158,2910015
44159,2922377
44160,2948947
44161,2951422
44162,2952250
44163,2984573
44164,3060529
44165,3074290
44166,3079738
44167,3081687
44168,3082285
44169,3144537
44170,3155597
44171,3156932
44172,3182474
44173,3183899
44174,3571923
44175,3599098
44176,3604540
44177,3605302
44178,3615864
44179,3620756
44180,3639353
44181,3643738
44182,3645905
44183,3648194
44184,3654646
44185,3659945
44186,3712739
44187,3731554
44188,3750741
44189,3784078
44190,3785203
44191,3786018
44192,3823593
44193,3864391
44194,3867734
44195,3874574
44196,3896944
44197,3917495
44198,3938519
44199,3968190
44200,3990884
44201,3992784
44202,3995328
44203,4001263
44204,4004409
44205,4019556
44206,4074630
44207,4081644
44208,4083213
44209,4096392
44210,4156628
44211,4156719
44212,4182813
44213,4186829
44214,4195303
44215,4205040
44216,4256646
44217,4259335
44218,5281938
44219,5289698
44220,5301719
44221,5303500
44222,5312647
44223,5316241
44224,5321300
44225,5325115
44226,5327657
44227,5332811
44228,5396881
44229,5407374
44230,5415003
44231,5417074
44232,5421141
44233,5570359
44234,5572358
44235,5579263
44236,5588952
44237,5601307
44238,5605877
44239,5635949
44240,5680731
44241,6136208
44242,7299045
44243,7397062
44244,7467885
44245,7559155
44246,7596195
44247,7616103
44248,7728964
44249,7737238
44250,7804919
44251,7826933
44252,7881576
44253,7946859
44254,7946959
44255,8039617
44256,8040098
44257,8041127
44258,8054225
44259,8081359
44260,8098310
44261,8100647
44262,8139939
44263,8158457
44264,8182921
44265,8214186
44266,8241982
44267,8258238
44268,8362589
44269,8372585
44270,8377389
44271,8390752
44272,8420779
44273,8428993
44274,8436572
44275,8541694
44276,8691382
44277,8927947
44278,9575732
44279,9638081
44280,9643113
44281,9951153
44282,10721413
44283,10737912
44284,10869066
44285,11228724
44286,5014
44287,7682
44288,8753
44289,2675609
44290,2680330
44291,2709390
44292,2731368
44293,2733990
44294,2757121
44295,2758682
44296,2770802
44297,2785448
44298,2795362
44299,2811773
44300,2835924
44301,2843933
44302,2844129
44303,2846762
44304,2852736
44305,2863062
44306,2892461
44307,2899811
44308,2900453
44309,2903000
44310,2918026
44311,2923689
44312,2930310
44313,2950828
44314,2953220
44315,2967724
44316,2968802
44317,2968966
44318,2993066
44319,3039014
44320,3039188
44321,3081679
44322,3169672
44323,3173453
44324,3188447
44325,3575427
44326,3592480
44327,3597223
44328,3608135
44329,3662393
44330,3662738
44331,3684207
44332,3686095
44333,3714518
44334,3769275
44335,3772032
44336,3778290
44337,3792354
44338,3864055
44339,3868881
44340,3897506
44341,3932170
44342,3970274
44343,3981493
44344,4016717
44345,4016739
44346,4031274
44347,4080560
44348,4081828
44349,4083535
44350,4099250
44351,4119669
44352,4123922
44353,4169948
44354,4171482
44355,4173167
44356,4173934
44357,4179170
44358,4182439
44359,4192888
44360,4193630
44361,4204599
44362,4907222
44363,5289614
44364,5289737
44365,5293955
44366,5294124
44367,5301036
44368,5302722
44369,5303569
44370,5310212
44371,5315622
44372,5315971
44373,5316008
44374,5316267
44375,5316551
44376,5317388
44377,5329681
44378,5332316
44379,5338122
44380,5339335
44381,5358285
44382,5372011
44383,5378576
44384,5383027
44385,5396046
44386,5417865
44387,5421430
44388,5530249
44389,5535921
44390,5567096
44391,5571741
44392,5588983
44393,5594587
44394,5607729
44395,5616875
44396,5616893
44397,5665719
44398,5669055
44399,5669656
44400,5673972
44401,6136375
44402,6413459
44403,6433058
44404,7150619
44405,7227419
44406,7304422
44407,7311347
44408,7313377
44409,7321364
44410,7322952
44411,7392720
44412,7449477
44413,7473636
44414,7642406
44415,7706583
44416,7714827
44417,7819950
44418,7857286
44419,7914159
44420,7944642
44421,7947080
44422,7986203
44423,8063026
44424,8141100
44425,8200086
44426,8231540
44427,8251197
44428,8949613
44429,9152161
44430,9175477
44431,9406555
44432,9456774
44433,10601986
44434,10800556
44435,11784496
44436,412
44437,2647619
44438,2650853
44439,2669294
44440,2680596
44441,2680942
44442,2682401
44443,2683249
44444,2706133
44445,2708463
44446,2723641
44447,2726113
44448,2738176
44449,2741444
44450,2759855
44451,2760545
44452,2789409
44453,2789509
44454,2791514
44455,2806944
44456,2811445
44457,2812683
44458,2815034
44459,2815253
44460,2829204
44461,2829421
44462,2835990
44463,2843092
44464,2844157
44465,2845736
44466,2845984
44467,2869232
44468,2870362
44469,2873704
44470,2883329
44471,2898529
44472,2899912
44473,2900392
44474,2905724
44475,2908309
44476,2918456
44477,2921333
44478,2921823
44479,2928631
44480,2928751
44481,2941944
44482,2946499
44483,2956176
44484,2978790
44485,2982385
44486,2982409
44487,3023405
44488,3033976
44489,3036283
44490,3036520
44491,3054413
44492,3057219
44493,3071456
44494,3074130
44495,3074206
44496,3082903
44497,3084958
44498,3122281
44499,3144718
44500,3152791
44501,3157672
44502,3183234
44503,3183362
44504,3188066
44505,3188324
44506,3574011
44507,3597430
44508,3606913
44509,3643267
44510,3659008
44511,3668029
44512,3683128
44513,3719212
44514,3742976
44515,3864933
44516,3878015
44517,3980692
44518,3989221
44519,3997126
44520,4010448
44521,4014499
44522,4019759
44523,4019889
44524,4031186
44525,4031767
44526,4039194
44527,4079492
44528,4079956
44529,4080993
44530,4096699
44531,4112143
44532,4123026
44533,4177829
44534,4178179
44535,4178681
44536,4180403
44537,4182987
44538,4259775
44539,5276203
44540,5294108
44541,5302484
44542,5314144
44543,5315677
44544,5316993
44545,5317745
44546,5321313
44547,5336878
44548,5336897
44549,5350585
44550,5353900
44551,5395682
44552,5398035
44553,5529719
44554,5556788
44555,5557970
44556,5564281
44557,5564601
44558,5571903
44559,5579579
44560,5592098
44561,5594430
44562,5594727
44563,5598012
44564,5614287
44565,5629468
44566,5635645
44567,5637241
44568,5651521
44569,5687448
44570,5937466
44571,6370900
44572,6425616
44573,6686326
44574,7126962
44575,7304475
44576,7329933
44577,7333708
44578,7524898
44579,7527179
44580,7568275
44581,7569054
44582,7573542
44583,7589949
44584,7660117
44585,7678941
44586,7685339
44587,7793031
44588,7853637
44589,7900136
44590,7914194
44591,8028026
44592,8056350
44593,8088392
44594,8116217
44595,8190643
44596,8199078
44597,8222046
44598,8293969
44599,8354970
44600,8551402
44601,8810294
44602,9059905
44603,9094529
44604,9379301
44605,11265427
44606,2503
44607,2643268
44608,2665137
44609,2667941
44610,2678121
44611,2688800
44612,2705610
44613,2738481
44614,2788160
44615,2796727
44616,2817464
44617,2819004
44618,2840890
44619,2842939
44620,2843176
44621,2853015
44622,2874149
44623,2874578
44624,2895371
44625,2899518
44626,2919635
44627,2923480
44628,2927479
44629,2952265
44630,2957966
44631,2981494
44632,2984296
44633,3035785
44634,3054201
44635,3057217
44636,3062266
44637,3072115
44638,3072157
44639,3074550
44640,3080600
44641,3082185
44642,3082188
44643,3086525
44644,3086527
44645,3139639
44646,3155174
44647,3184346
44648,3190129
44649,3574918
44650,3576079
44651,3593439
44652,3604626
44653,3605460
44654,3606932
44655,3608039
44656,3608181
44657,3608473
44658,3657426
44659,3659953
44660,3661048
44661,3714815
44662,3718163
44663,3718893
44664,3719963
44665,3744135
44666,3750601
44667,3773125
44668,3782576
44669,3782964
44670,3784166
44671,3880302
44672,3992164
44673,4015538
44674,4020241
44675,4023781
44676,4032152
44677,4054892
44678,4055644
44679,4073879
44680,4080510
44681,4083339
44682,4099887
44683,4126446
44684,4150529
44685,4164670
44686,4171572
44687,4172570
44688,4178696
44689,4196775
44690,4269585
44691,4930979
44692,5272397
44693,5272980
44694,5279939
44695,5283447
44696,5292658
44697,5295680
44698,5330308
44699,5338260
44700,5339851
44701,5340282
44702,5341050
44703,5341442
44704,5382992
44705,5386661
44706,5393718
44707,5406792
44708,5420701
44709,5533519
44710,5534709
44711,5571197
44712,5589339
44713,5597986
44714,5637430
44715,5654141
44716,5658508
44717,5679752
44718,5834596
44719,5937713
44720,5945641
44721,7169773
44722,7265044
44723,7303816
44724,7309891
44725,7313776
44726,7318847
44727,7330914
44728,7377749
44729,7389019
44730,7408814
44731,7475284
44732,7480375
44733,7529802
44734,7638697
44735,7700462
44736,7747980
44737,7749626
44738,7803679
44739,7976864
44740,7996293
44741,8031313
44742,8105735
44743,8504221
44744,8640556
44745,8735287
44746,9449366
44747,10832044
44748,10872892
44749,11003675
44750,11078409
44751,11441671
44752,4945
44753,2667810
44754,2669879
44755,2669928
44756,2670276
44757,2671431
44758,2680915
44759,2681842
44760,2682221
44761,2687927
44762,2703201
44763,2704346
44764,2705282
44765,2709152
44766,2754508
44767,2756740
44768,2760123
44769,2785134
44770,2785691
44771,2801358
44772,2815330
44773,2833876
44774,2836036
44775,2843896
44776,2863162
44777,2868284
44778,2876815
44779,2878300
44780,2900093
44781,2905916
44782,2923826
44783,2924477
44784,2928886
44785,2950849
44786,2980261
44787,2984292
44788,2984461
44789,3038939
44790,3080087
44791,3147777
44792,3152064
44793,3154504
44794,3155555
44795,3158352
44796,3158468
44797,3169487
44798,3172014
44799,3190715
44800,3568490
44801,3579581
44802,3598934
44803,3599442
44804,3605783
44805,3606738
44806,3608074
44807,3623975
44808,3643156
44809,3648909
44810,3679965
44811,3682714
44812,3687654
44813,3712035
44814,3712941
44815,3719105
44816,3797317
44817,3800187
44818,3816565
44819,3818666
44820,3830078
44821,3892032
44822,3937083
44823,4019513
44824,4020609
44825,4030021
44826,4031214
44827,4051173
44828,4081269
44829,4096973
44830,4121640
44831,4126404
44832,4127503
44833,4136502
44834,4145476
44835,4168352
44836,4172077
44837,4183347
44838,4191252
44839,4257201
44840,4280535
44841,5280348
44842,5283026
44843,5283559
44844,5285084
44845,5293600
44846,5294152
44847,5302106
44848,5315312
44849,5316116
44850,5316866
44851,5324972
44852,5327254
44853,5339652
44854,5340279
44855,5361956
44856,5380988
44857,5382295
44858,5383213
44859,5406736
44860,5408611
44861,5415889
44862,5533002
44863,5543437
44864,5576893
44865,5580209
44866,5580367
44867,5594567
44868,5615527
44869,5615697
44870,5930248
44871,6055063
44872,6290697
44873,7269121
44874,7274115
44875,7290024
44876,7311246
44877,7317062
44878,7451829
44879,7453535
44880,7490446
44881,7553312
44882,7604268
44883,7608712
44884,7608743
44885,7655368
44886,7712545
44887,7753662
44888,7837754
44889,7902367
44890,8032314
44891,8143123
44892,8223622
44893,8364452
44894,8514680
44895,8847416
44896,10920169
44897,11358770
44898,2644872
44899,2654699
44900,2663054
44901,2668051
44902,2675228
44903,2680425
44904,2680694
44905,2681640
44906,2682322
44907,2702794
44908,2738230
44909,2755793
44910,2756760
44911,2788940
44912,2795420
44913,2798741
44914,2805472
44915,2805541
44916,2816140
44917,2825184
44918,2838317
44919,2843202
44920,2843264
44921,2863224
44922,2868783
44923,2891934
44924,2894102
44925,2895944
44926,2902959
44927,2905742
44928,2905748
44929,2919557
44930,2925536
44931,2956222
44932,2958824
44933,2967682
44934,2968947
44935,2971249
44936,2972983
44937,3035790
44938,3057543
44939,3075751
44940,3075945
44941,3080638
44942,3080820
44943,3082088
44944,3094722
44945,3097472
44946,3105703
44947,3138949
44948,3141180
44949,3157186
