;usageKey;acceptedUsageKey;scientificName;canonicalName;rank;status;confidence;matchType;kingdom;phylum;order;family;genus;species;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;synonym;class;note
839;5607947;;Leucas aspera (Willd.) Link;Leucas aspera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Leucas;Leucas aspera;6;7707728.0;220.0;408.0;2497.0;2927112.0;5607947.0;False;Magnoliopsida;
840;5606633;7307246.0;Leucas javanica Benth.;Leucas javanica;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Leucas;Leucas decemdentata;6;7707728.0;220.0;408.0;2497.0;2927112.0;7307245.0;True;Magnoliopsida;
841;6712892;;Leuconotis eugeniifolia (Wall. ex G.Don) A.DC.;Leuconotis eugeniifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Leuconotis;Leuconotis eugeniifolia;6;7707728.0;220.0;412.0;6701.0;7316608.0;6712892.0;False;Magnoliopsida;
842;3731574;10975167.0;Lindernia anagallis (Burm.fil.) Pennell;Lindernia anagallis;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Linderniaceae;Torenia;Torenia anagallis;6;7707728.0;220.0;408.0;4160847.0;3172202.0;10975167.0;True;Magnoliopsida;
843;3171888;;Lindernia dubia (L.) Pennell;Lindernia dubia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Linderniaceae;Lindernia;Lindernia dubia;6;7707728.0;220.0;408.0;4160847.0;3171875.0;3171888.0;False;Magnoliopsida;
844;8602699;3171882.0;Lindernia procumbens (Krock.) Borbás;Lindernia procumbens;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Lamiales;Linderniaceae;Lindernia;Lindernia procumbens;6;7707728.0;220.0;408.0;4160847.0;3171875.0;3171882.0;True;Magnoliopsida;
845;2733426;2733431.0;Livistona rotundifolia (Lam.) Mart.;Livistona rotundifolia;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Arecales;Arecaceae;Saribus;Saribus rotundifolius;6;7707728.0;196.0;552.0;7681.0;8290985.0;2733431.0;True;Liliopsida;
846;6435171;;Lumnitzera racemosa Willd.;Lumnitzera racemosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Myrtales;Combretaceae;Lumnitzera;Lumnitzera racemosa;6;7707728.0;220.0;690.0;2431.0;3189401.0;6435171.0;False;Magnoliopsida;
847;7269250;;Lunasia amara Blanco;Lunasia amara;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Lunasia;Lunasia amara;6;7707728.0;220.0;933.0;2396.0;3834817.0;7269250.0;False;Magnoliopsida;
848;8483718;3834730.0;Luvunga scandens (Roxb.) Buch.-Ham.;Luvunga scandens;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Sapindales;Rutaceae;Luvunga;Luvunga scandens;6;7707728.0;220.0;933.0;2396.0;8176821.0;3834730.0;True;Magnoliopsida;
849;3074026;;Macaranga aleuritoides F.Muell.;Macaranga aleuritoides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga aleuritoides;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074026.0;False;Magnoliopsida;
850;3074156;;Macaranga conifera (Rchb.f. & Zoll.) Müll.Arg.;Macaranga conifera;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga conifera;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074156.0;False;Magnoliopsida;
851;3074122;;Macaranga hispida (Blume) Müll.Arg.;Macaranga hispida;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga hispida;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074122.0;False;Magnoliopsida;
852;3074523;;Macaranga involucrata Baill.;Macaranga involucrata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga involucrata;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074523.0;False;Magnoliopsida;
853;3074420;;Macaranga javanica (Blume) Müll.Arg.;Macaranga javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga javanica;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074420.0;False;Magnoliopsida;
854;3074300;;Macaranga peltata (Roxb.) Müll.Arg.;Macaranga peltata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga peltata;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074300.0;False;Magnoliopsida;
855;3074472;;Macaranga subpeltata K.Schum. & Lauterb.;Macaranga subpeltata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Macaranga;Macaranga subpeltata;6;7707728.0;220.0;1414.0;4691.0;3073879.0;3074472.0;False;Magnoliopsida;
856;5378750;;Mallotus barbatus Müll.Arg.;Mallotus barbatus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus barbatus;6;7707728.0;220.0;1414.0;4691.0;3062330.0;5378750.0;False;Magnoliopsida;
857;5378576;;Mallotus mollissimus (Geiseler) Airy Shaw;Mallotus mollissimus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Mallotus;Mallotus mollissimus;6;7707728.0;220.0;1414.0;4691.0;3062330.0;5378576.0;False;Magnoliopsida;
858;3190636;;Mangifera odorata Griff.;Mangifera odorata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Anacardiaceae;Mangifera;Mangifera odorata;6;7707728.0;220.0;933.0;2398.0;3075453.0;3190636.0;False;Magnoliopsida;
859;3172603;;Mansoa alliacea (Desv. ex Beauverd) A.H.Gentry;Mansoa alliacea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Bignoniaceae;Mansoa;Mansoa alliacea;6;7707728.0;220.0;408.0;6655.0;3172602.0;3172603.0;False;Magnoliopsida;
860;2984717;;Maranthes corymbosa Blume;Maranthes corymbosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Chrysobalanaceae;Maranthes;Maranthes corymbosa;6;7707728.0;220.0;1414.0;9111.0;2984709.0;2984717.0;False;Magnoliopsida;
861;5613327;5274876.0;Marsilea crenulata Desv.;Marsilea crenulata;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Salviniales;Marsileaceae;Marsilea;Marsilea minuta;6;7707728.0;7228684.0;7229405.0;2375.0;2650085.0;5274876.0;True;Polypodiopsida;
862;3838455;;Meliosma sumatrana (Jack) Walp.;Meliosma sumatrana;SPECIES;ACCEPTED;99;FUZZY;Plantae;Tracheophyta;Proteales;Sabiaceae;Meliosma;Meliosma sumatrana;6;7707728.0;220.0;400.0;2409.0;3033959.0;3838455.0;False;Magnoliopsida;
863;4101369;7300594.0;Memorialis triandra Wedd.;Memorialis triandra;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Pouzolzia;Pouzolzia pentandra;6;7707728.0;220.0;691.0;6639.0;2984382.0;7300594.0;True;Magnoliopsida;
864;7807253;;Millettia sericea (Vent.) Benth.;Millettia sericea;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Millettia;Millettia sericea;6;7707728.0;220.0;1370.0;5386.0;2961195.0;7807253.0;False;Magnoliopsida;
865;2969431;;Mimosa pigra L.;Mimosa pigra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Mimosa;Mimosa pigra;6;7707728.0;220.0;1370.0;5386.0;2969235.0;2969431.0;False;Magnoliopsida;
866;2900453;7461054.0;Mitragyna speciosa (Korth.) Havil.;Mitragyna speciosa;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Mitragyna;Mitragyna speciosa;6;7707728.0;220.0;412.0;8798.0;2900452.0;7461054.0;True;Magnoliopsida;
867;2874580;;Momordica cochinchinensis (Lour.) Spreng.;Momordica cochinchinensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Cucurbitales;Cucurbitaceae;Momordica;Momordica cochinchinensis;6;7707728.0;220.0;7224005.0;6634.0;2874578.0;2874580.0;False;Magnoliopsida;
868;5339862;;Morinda coreia Buch.-Ham.;Morinda coreia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Morinda;Morinda coreia;6;7707728.0;220.0;412.0;8798.0;2915429.0;5339862.0;False;Magnoliopsida;
869;5339121;;Nauclea subdita (Korth.) Steud.;Nauclea subdita;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Rubiaceae;Nauclea;Nauclea subdita;6;7707728.0;220.0;412.0;8798.0;7487168.0;5339121.0;False;Magnoliopsida;
870;7264801;;Nephelium cuspidatum Blume;Nephelium cuspidatum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Sapindales;Sapindaceae;Nephelium;Nephelium cuspidatum;6;7707728.0;220.0;933.0;6657.0;3189978.0;7264801.0;False;Magnoliopsida;
871;2836701;2836743.0;Nervilia aragoana Gaudich.;Nervilia aragoana;SPECIES;SYNONYM;99;FUZZY;Plantae;Tracheophyta;Asparagales;Orchidaceae;Nervilia;Nervilia concolor;6;7707728.0;196.0;1169.0;7689.0;2836617.0;2836743.0;True;Liliopsida;
872;3035790;3035778.0;Nothopanax scutellarius (Burm.f.) Merr.;Nothopanax scutellarius;SPECIES;SYNONYM;100;FUZZY;Plantae;Tracheophyta;Apiales;Araliaceae;Polyscias;Polyscias scutellaria;6;7707728.0;220.0;1351.0;8800.0;3035574.0;3035778.0;True;Magnoliopsida;
873;5371886;;Oenanthe javanica (Blume) DC.;Oenanthe javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Apiales;Apiaceae;Oenanthe;Oenanthe javanica;6;7707728.0;220.0;1351.0;6720.0;3034893.0;5371886.0;False;Magnoliopsida;
874;5615159;3072674.0;Omalanthus populneus Kuntze;Omalanthus populneus;SPECIES;SYNONYM;88;EXACT;Plantae;Tracheophyta;Malpighiales;Euphorbiaceae;Homalanthus;Homalanthus populneus;6;7707728.0;220.0;1414.0;4691.0;3072604.0;3072674.0;True;Magnoliopsida;
875;5620016;;Opuntia elatior Mill.;Opuntia elatior;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Cactaceae;Opuntia;Opuntia elatior;6;7707728.0;220.0;422.0;2519.0;3084187.0;5620016.0;False;Magnoliopsida;
876;3037139;;Osmoxylon novoguineense (Scheff.) Becc.;Osmoxylon novoguineense;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Apiales;Araliaceae;Osmoxylon;Osmoxylon novoguineense;6;7707728.0;220.0;1351.0;8800.0;3037116.0;3037139.0;False;Magnoliopsida;
877;5328028;;Pandanus dubius Spreng.;Pandanus dubius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Pandanales;Pandanaceae;Pandanus;Pandanus dubius;6;7707728.0;196.0;554.0;3737.0;8404076.0;5328028.0;False;Liliopsida;
878;5327293;;Pandanus odorifer (Forssk.) Kuntze;Pandanus odorifer;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Pandanales;Pandanaceae;Pandanus;Pandanus odorifer;6;7707728.0;196.0;554.0;3737.0;8404076.0;5327293.0;False;Liliopsida;
879;2705093;;Panicum repens L.;Panicum repens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Panicum;Panicum repens;6;7707728.0;196.0;1369.0;3073.0;2705064.0;2705093.0;False;Liliopsida;
880;2705541;;Paspalum setaceum Michx.;Paspalum setaceum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Paspalum;Paspalum setaceum;6;7707728.0;196.0;1369.0;3073.0;2705540.0;2705541.0;False;Liliopsida;
881;6391194;;Persicaria maculosa Gray;Persicaria maculosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Polygonaceae;Persicaria;Persicaria maculosa;6;7707728.0;220.0;422.0;2416.0;6390748.0;6391194.0;False;Magnoliopsida;
882;5350452;;Phaseolus vulgaris L.;Phaseolus vulgaris;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Phaseolus;Phaseolus vulgaris;6;7707728.0;220.0;1370.0;5386.0;2947798.0;5350452.0;False;Magnoliopsida;
883;5290149;;Phragmites australis (Cav.) Trin. ex Steud.;Phragmites australis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Phragmites;Phragmites australis;6;7707728.0;196.0;1369.0;3073.0;2705783.0;5290149.0;False;Liliopsida;
884;5382135;;Phyllanthus villosus Poir.;Phyllanthus villosus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malpighiales;Phyllanthaceae;Phyllanthus;Phyllanthus villosus;6;7707728.0;220.0;1414.0;8807.0;3061139.0;5382135.0;False;Magnoliopsida;
885;3086352;;Piper auritum Kunth;Piper auritum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper auritum;6;7707728.0;220.0;404.0;6678.0;3075433.0;3086352.0;False;Magnoliopsida;
886;4187201;;Piper caducibracteum C.DC.;Piper caducibracteum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper caducibracteum;6;7707728.0;220.0;404.0;6678.0;3075433.0;4187201.0;False;Magnoliopsida;
887;4186275;;Piper caninum Blume;Piper caninum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper caninum;6;7707728.0;220.0;404.0;6678.0;3075433.0;4186275.0;False;Magnoliopsida;
888;7305692;4187402.0;Piper crocatum Ruiz & Pav.;Piper crocatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Piperales;Piperaceae;Piper;Piper stupposum;6;7707728.0;220.0;404.0;6678.0;3075433.0;4187402.0;True;Magnoliopsida;
889;7500826;;Pipturus albidus (Hook. & Arn.) Gray ex H.Mann;Pipturus albidus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Rosales;Urticaceae;Pipturus;Pipturus albidus;6;7707728.0;220.0;691.0;6639.0;2984398.0;7500826.0;False;Magnoliopsida;
890;2870583;;Pistia stratiotes L.;Pistia stratiotes;SPECIES;ACCEPTED;99;FUZZY;Plantae;Tracheophyta;Alismatales;Araceae;Pistia;Pistia stratiotes;6;7707728.0;196.0;551.0;6979.0;2870582.0;2870583.0;False;Liliopsida;
891;2801398;;Plocoglottis quadrifolia J.J.Sm.;Plocoglottis quadrifolia;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Asparagales;Orchidaceae;Plocoglottis;Plocoglottis quadrifolia;6;7707728.0;196.0;1169.0;7689.0;2801341.0;2801398.0;False;Liliopsida;
892;5286088;;Podocarpus neriifolius D.Don;Podocarpus neriifolius;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Pinales;Podocarpaceae;Podocarpus;Podocarpus neriifolius;6;7707728.0;194.0;640.0;8830.0;5284386.0;5286088.0;False;Pinopsida;
893;7460068;7291737.0;Polygonum barbatum L.;Polygonum barbatum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Caryophyllales;Polygonaceae;Persicaria;Persicaria barbata;6;7707728.0;220.0;422.0;2416.0;6390748.0;7291589.0;True;Magnoliopsida;
894;3035652;;Polyscias fruticosa (L.) Harms;Polyscias fruticosa;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Apiales;Araliaceae;Polyscias;Polyscias fruticosa;6;7707728.0;220.0;1351.0;8800.0;3035574.0;3035652.0;False;Magnoliopsida;
895;5330394;;Pothos scandens L.;Pothos scandens;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Pothos;Pothos scandens;6;7707728.0;196.0;551.0;6979.0;2868876.0;5330394.0;False;Liliopsida;
896;3914366;;Pteris ensiformis Burm.;Pteris ensiformis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Pteridaceae;Pteris;Pteris ensiformis;6;7707728.0;7228684.0;392.0;2367.0;2651676.0;3914366.0;False;Polypodiopsida;
897;7771305;11420685.0;Pterisanthes polita (Miq.) M.A.Lawson;Pterisanthes polita;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Vitales;Vitaceae;Ampelocissus;Ampelocissus polita;6;7707728.0;220.0;7222050.0;6672.0;7293766.0;11420685.0;True;Magnoliopsida;
898;3669210;;Pterospermum acerifolium (L.) Willd.;Pterospermum acerifolium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum acerifolium;6;7707728.0;220.0;941.0;6685.0;3233957.0;3669210.0;False;Magnoliopsida;
899;7805767;;Pterospermum celebicum Miq.;Pterospermum celebicum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum celebicum;6;7707728.0;220.0;941.0;6685.0;3233957.0;7805767.0;False;Magnoliopsida;
900;7910941;;Pterospermum diversifolium Blume;Pterospermum diversifolium;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Malvales;Malvaceae;Pterospermum;Pterospermum diversifolium;6;7707728.0;220.0;941.0;6685.0;3233957.0;7910941.0;False;Magnoliopsida;
901;5647918;;Pyrrosia piloselloides (L.) M.G.Price;Pyrrosia piloselloides;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Polypodiales;Polypodiaceae;Pyrrosia;Pyrrosia piloselloides;6;7707728.0;7228684.0;392.0;2368.0;3229304.0;5647918.0;False;Polypodiopsida;
902;3617874;;Rauvolfia javanica Koord. & Valeton;Rauvolfia javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Gentianales;Apocynaceae;Rauvolfia;Rauvolfia javanica;6;7707728.0;220.0;412.0;6701.0;3169769.0;3617874.0;False;Magnoliopsida;
903;5334796;;Rennellia elliptica Korth.;Rennellia elliptica;SPECIES;ACCEPTED;94;FUZZY;Plantae;Tracheophyta;Gentianales;Rubiaceae;Rennellia;Rennellia elliptica;6;7707728.0;220.0;412.0;8798.0;2893668.0;5334796.0;False;Magnoliopsida;
904;5329707;;Rhaphidophora decursiva (Roxb.) Schott;Rhaphidophora decursiva;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Rhaphidophora;Rhaphidophora decursiva;6;7707728.0;196.0;551.0;6979.0;2866130.0;5329707.0;False;Liliopsida;
905;5329707;;Rhaphidophora decursiva (Roxb.) Schott;Rhaphidophora decursiva;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Alismatales;Araceae;Rhaphidophora;Rhaphidophora decursiva;6;7707728.0;196.0;551.0;6979.0;2866130.0;5329707.0;False;Liliopsida;
906;2703911;10832044.0;Saccharum arundinaceum Retz.;Saccharum arundinaceum;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Tripidium;Tripidium arundinaceum;6;7707728.0;196.0;1369.0;3073.0;6431294.0;10832044.0;True;Liliopsida;
907;2927004;;Salvia officinalis L.;Salvia officinalis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Lamiaceae;Salvia;Salvia officinalis;6;7707728.0;220.0;408.0;2497.0;2926981.0;2927004.0;False;Magnoliopsida;
908;3856236;;Sambucus javanica Reinw. ex Blume;Sambucus javanica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Dipsacales;Viburnaceae;Sambucus;Sambucus javanica;6;7707728.0;220.0;946.0;4924416.0;2888721.0;3856236.0;False;Magnoliopsida;
909;7339073;;Sarcandra glabra (Thunb.) Nakai;Sarcandra glabra;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Chloranthales;Chloranthaceae;Sarcandra;Sarcandra glabra;6;7707728.0;220.0;7226589.0;6679.0;7339063.0;7339073.0;False;Magnoliopsida;
910;2868039;;Schismatoglottis wallichii Hook.f.;Schismatoglottis wallichii;SPECIES;ACCEPTED;94;FUZZY;Plantae;Tracheophyta;Alismatales;Araceae;Schismatoglottis;Schismatoglottis wallichii;6;7707728.0;196.0;551.0;6979.0;2867914.0;2868039.0;False;Liliopsida;
911;4123568;;Schizostachyum brachycladum (Kurz ex Munro) Kurz;Schizostachyum brachycladum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Poales;Poaceae;Schizostachyum;Schizostachyum brachycladum;6;7707728.0;196.0;1369.0;3073.0;2703895.0;4123568.0;False;Liliopsida;
912;3685861;;Scorodocarpus borneensis (Baill.) Becc.;Scorodocarpus borneensis;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Santalales;Strombosiaceae;Scorodocarpus;Scorodocarpus borneensis;6;7707728.0;220.0;934.0;4940327.0;7326488.0;3685861.0;False;Magnoliopsida;
913;7287927;;Scurrula parasitica L.;Scurrula parasitica;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Santalales;Loranthaceae;Scurrula;Scurrula parasitica;6;7707728.0;220.0;934.0;6663.0;7287875.0;7287927.0;False;Magnoliopsida;
914;2956966;;Senna auriculata (L.) Roxb.;Senna auriculata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Senna;Senna auriculata;6;7707728.0;220.0;1370.0;5386.0;2956904.0;2956966.0;False;Magnoliopsida;
915;2957241;;Senna ×floribunda (Cav.) H.S.Irwin & Barneby;Senna floribunda;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Senna;Senna floribunda;6;7707728.0;220.0;1370.0;5386.0;2956904.0;2957241.0;False;Magnoliopsida;
916;5295374;;Smilax glauca Walter;Smilax glauca;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Liliales;Smilacaceae;Smilax;Smilax glauca;6;7707728.0;196.0;1172.0;7702.0;2740627.0;5295374.0;False;Liliopsida;
917;2929394;;Solanum aculeatissimum Jacq.;Solanum aculeatissimum;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Solanum;Solanum aculeatissimum;6;7707728.0;220.0;1176.0;7717.0;2928997.0;2929394.0;False;Magnoliopsida;
918;2930114;2929848.0;Solanum sanitwongsei Craib;Solanum sanitwongsei;SPECIES;SYNONYM;100;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Solanum;Solanum violaceum;6;7707728.0;220.0;1176.0;7717.0;2928997.0;2929848.0;True;Magnoliopsida;
919;2932389;;Solanum torvum Sw.;Solanum torvum;SPECIES;ACCEPTED;99;EXACT;Plantae;Tracheophyta;Solanales;Solanaceae;Solanum;Solanum torvum;6;7707728.0;220.0;1176.0;7717.0;2928997.0;2932389.0;False;Magnoliopsida;
920;3172574;;Spathodea campanulata Beauverd;Spathodea campanulata;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Lamiales;Bignoniaceae;Spathodea;Spathodea campanulata;6;7707728.0;220.0;408.0;6655.0;3172573.0;3172574.0;False;Magnoliopsida;
921;2977075;;Spatholobus suberectus Dunn;Spatholobus suberectus;SPECIES;ACCEPTED;100;EXACT;Plantae;Tracheophyta;Fabales;Fabaceae;Spatholobus;Spatholobus suberectus;6;7707728.0;220.0;1370.0;5386.0;2977000.0;2977075.0;False;Magnoliopsida;
